priority,action,exceptionCandidate,supplier,supplierCode,category,seoMode,rrp,sku,sourceUid,suggestedFilenameSku,suggestedFilenameSourceUid,title,slug,sourceUrl,mainImageUrl,reason
P1,Source real supplier image before launch,no,SWD,swd,exhaust-pipes-tips,rich,1099.00,EM-SW15VMK5XFCBS,SWD_EM-SW15VMK5XFCBS,EM-SW15VMK5XFCBS.png,SWD_EM-SW15VMK5XFCBS.png,SUBARU FORESTER 99-08 GT/XT CAT-BACK OVAL TWIN TIP VAREX (SUIT XFORCE,em-sw15vmk5xfcbs-subaru-forester-99-08-gt-xt-cat-back-oval-twin-tip-varex-suit-xforce,https://swd.com.au/products/subaru-forester-99-08-gt-xt-cat-back-oval-twin-tip-varex-suit-xforce-dump-cat-only,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,exhaust-pipes-tips,rich,1049.00,EM-SW07-MP02-TBS,SWD_EM-SW07-MP02-TBS,EM-SW07-MP02-TBS.png,SWD_EM-SW07-MP02-TBS.png,SUBARU WRX/STI 94-07 TURBO BACK SINGLE OUTLET 4.5' TIP MILD STEEL,em-sw07-mp02-tbs-subaru-wrx-sti-94-07-turbo-back-single-outlet-4-5-tip-mild-steel,https://swd.com.au/products/subaru-wrx-sti-94-07-turbo-back-single-outlet-4-5-tip-mild-steel,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,extractors-headers,rich,985.00,H2-HF02BKIT_FG-U,SWD_H2-HF02BKIT_FG-U,H2-HF02BKIT_FG-U.png,SWD_H2-HF02BKIT_FG-U.png,XForce Header for Ford Falcon (02/2008 - 12/2014),h2-hf02bkit-fg-u-xforce-header-for-ford-falcon-02-2008-12-2014,https://swd.com.au/products/xforce-header-for-ford-falcon-02-2008-12-2014,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,complete-exhaust-systems,rich,929.00,EM-HV09VMK-CBS,SWD_EM-HV09VMK-CBS,EM-HV09VMK-CBS.png,SWD_EM-HV09VMK-CBS.png,HOLDEN COM'DORE VT-VZ SS UTE TWIN 3' M/S CAT-BACK WITH VAREXREAR MUFFL,em-hv09vmk-cbs-holden-com-dore-vt-vz-ss-ute-twin-3-m-s-cat-back-with-varexrear-muffl,https://swd.com.au/products/holden-comdore-vt-vz-ss-ute-twin-3-m-s-cat-back-with-varexrear-muffler,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,complete-exhaust-systems,rich,889.00,EM-HV14-T-CBS,SWD_EM-HV14-T-CBS,EM-HV14-T-CBS.png,SWD_EM-HV14-T-CBS.png,CAT BACK SYSTEM,em-hv14-t-cbs-cat-back-system,https://swd.com.au/products/cat-back-system-5,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,complete-exhaust-systems,rich,715.00,ES-VE07-C,SWD_ES-VE07-C,ES-VE07-C.png,SWD_ES-VE07-C.png,ES-VE-07 CENTRE SECTION OMLY,es-ve-07-centre-section-omly,https://swd.com.au/products/es-ve-07-centre-section-omly,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,exhaust-pipes-tips,rich,599.00,HM-HV12,SWD_HM-HV12,HM-HV12.png,SWD_HM-HV12.png,"COMMODORE/HSV VT-VZ V8 1"" 5/8 PRIMARY TO 2.5"" COLLECTOR 4-1 TUNED-LENG",hm-hv12-commodore-hsv-vt-vz-v8-1-5-8-primary-to-2-5-collector-4-1-tuned-leng,https://swd.com.au/products/commodore-hsv-vt-vz-v8-1-5-8-primary-to-2-5-collector-4-1-tuned-length-header,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,complete-exhaust-systems,rich,449.00,ES-TL200-CATBR,SWD_ES-TL200-CATBR,ES-TL200-CATBR.png,SWD_ES-TL200-CATBR.png,XForce Performance 4X4 for Toyota Landcruiser (11/2007 - 09/2015),es-tl200-catbr-xforce-performance-4x4-for-toyota-landcruiser-11-2007-09-2015,https://swd.com.au/products/xforce-performance-4x4-to-suit-toyota-landcruiser-11-2007-09-2023,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,complete-exhaust-systems,rich,419.00,EM-SW08-FSC,SWD_EM-SW08-FSC,EM-SW08-FSC.png,SWD_EM-SW08-FSC.png,XForce Performance Exhaust System for Subaru Impreza (01/2005 - 11/201,em-sw08-fsc-xforce-performance-exhaust-system-for-subaru-impreza-01-2005-11-201,https://swd.com.au/products/xforce-performance-mild-steel-to-suit-subaru-impreza-01-2005-11-2016,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,exhaust-pipes-tips,rich,275.00,EM-SW25-RR,SWD_EM-SW25-RR,EM-SW25-RR.png,SWD_EM-SW25-RR.png,WRX/STI 2011-ON SEDAN QUAD TIP,em-sw25-rr-wrx-sti-2011-on-sedan-quad-tip,https://swd.com.au/products/wrx-sti-2011-on-sedan-quad-tip-1,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,exhaust-pipes-tips,rich,265.00,E2-NP300-DPF,SWD_E2-NP300-DPF,E2-NP300-DPF.png,SWD_E2-NP300-DPF.png,NISSAN NAVARA NP3002.3LTR(D23)2015-DPF REPLACEMENT PIPE,e2-np300-dpf-nissan-navara-np3002-3ltr-d23-2015-dpf-replacement-pipe,https://swd.com.au/products/nissan-navara-np3002-3ltrd232015-dpf-replacement-pipe,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,mufflers-resonators,rich,250.00,S10-250,SWD_S10-250,S10-250.png,SWD_S10-250.png,ROUND TWIN-LOOP MUFFLER 3' OD TIP 2.5' INLET,s10-250-round-twin-loop-muffler-3-od-tip-2-5-inlet,https://swd.com.au/products/round-twin-loop-muffler-3-od-tip-2-5-inlet,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,mufflers-resonators,rich,249.00,MF-MP07R-3,SWD_MF-MP07R-3,MF-MP07R-3.png,SWD_MF-MP07R-3.png,OVAL MUFFLER(6X10 16LONG) WITH,mf-mp07r-3-oval-muffler-6x10-16long-with,https://swd.com.au/products/oval-muffler6x10-16long-with-1,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,mufflers-resonators,rich,249.00,MF-MP20-350,SWD_MF-MP20-350,MF-MP20-350.png,SWD_MF-MP20-350.png,OVAL SINGLE TIP MUFFLER - 6'X1,mf-mp20-350-oval-single-tip-muffler-6-x1,https://swd.com.au/products/oval-single-tip-muffler-6x1,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,mufflers-resonators,rich,249.00,MP07L-225,SWD_MP07L-225,MP07L-225.png,SWD_MP07L-225.png,"OVAL MUFFLER 6'X10',14'LONG,4'DOUBLE WALL TIP,2.25' INLET ONLEFT",mp07l-225-oval-muffler-6-x10-14-long-4-double-wall-tip-2-25-inlet-onleft,https://swd.com.au/products/x-force-universal-oval-muffler-2-25in-inlet-straight-cut-lower-offset-4in-single-tip-stainless-steel,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,complete-exhaust-systems,rich,239.00,EM-F6-01-CA,SWD_EM-F6-01-CA,EM-F6-01-CA.png,SWD_EM-F6-01-CA.png,FALCON BA/BF SED XR6 TURBO 3' CENTRE S/STEEL,em-f6-01-ca-falcon-ba-bf-sed-xr6-turbo-3-centre-s-steel,https://swd.com.au/products/falcon-ba-bf-sed-xr6-turbo-3-centre-s-steel,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,exhaust-pipes-tips,rich,239.00,EM-NR34-02-F,SWD_EM-NR34-02-F,EM-NR34-02-F.png,SWD_EM-NR34-02-F.png,NISSAN SKYLINE R34 DUMP PIPE,em-nr34-02-f-nissan-skyline-r34-dump-pipe,https://swd.com.au/products/nissan-skyline-r34-dump-pipe,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,mufflers-resonators,rich,229.00,PT02-225,SWD_PT02-225,PT02-225.png,SWD_PT02-225.png,"OVAL MUFFLER 6'X9'(14'LONG) BARREL, TWIN 3' DOUBLE-WALL SQURE TIP,2.25",pt02-225-oval-muffler-6-x9-14-long-barrel-twin-3-double-wall-squre-tip-2-25,https://swd.com.au/products/oval-muffler-6x914long-barrel-twin-3-double-wall-squre-tip-2-25-inlet,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,mufflers-resonators,rich,229.00,PT06-225,SWD_PT06-225,PT06-225.png,SWD_PT06-225.png,"OVAL MUFFLER 6'X9'(14'LONG) BARREL, TWIN 3' DOUBLE-WALL TIP,2.25'",pt06-225-oval-muffler-6-x9-14-long-barrel-twin-3-double-wall-tip-2-25,https://swd.com.au/products/oval-muffler-6x914long-barrel-twin-3-double-wall-tip-2-25,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,mufflers-resonators,rich,229.00,PT06-250,SWD_PT06-250,PT06-250.png,SWD_PT06-250.png,"OVAL MUFFLER 6'X9'(14'LONG) BARREL, TWIN 3' DOUBLE-WALL TIP,2.5'",pt06-250-oval-muffler-6-x9-14-long-barrel-twin-3-double-wall-tip-2-5,https://swd.com.au/products/oval-muffler-6x914long-barrel-twin-3-double-wall-tip-2-5,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,complete-exhaust-systems,rich,225.00,EM-VEV6-CATL,SWD_EM-VEV6-CATL,EM-VEV6-CATL.png,SWD_EM-VEV6-CATL.png,HOLDEN VE SV6 MILD STEEL PIPING CERAMIC CAT HAND SIDE MILD STEEL LEFT,em-vev6-catl-holden-ve-sv6-mild-steel-piping-ceramic-cat-hand-side-mild-steel-left,https://swd.com.au/products/holden-ve-sv6-mild-steel-piping-ceramic-cat-hand-side-mild-steel-left-side,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,mufflers-resonators,rich,219.00,P-EX12-2,SWD_P-EX12-2,P-EX12-2.png,SWD_P-EX12-2.png,5'X8'TWINTIP OVAL MUFFLER-STAINLESS,p-ex12-2-5-x8-twintip-oval-muffler-stainless,https://swd.com.au/products/5x8twintip-oval-muffler-stainless,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,mufflers-resonators,rich,195.00,VX12-1476,SWD_VX12-1476,VX12-1476.png,SWD_VX12-1476.png,"8"" x 5"" Oval,14"" Long, 3"" Offset Inline - Stainless Steel",vx12-1476-8-x-5-oval-14-long-3-offset-inline-stainless-steel,https://swd.com.au/products/8-x-5-oval-14-long-3-offset-inline-stainless-steel,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,exhaust-pipes-tips,rich,185.00,ES-VE03-CRP,SWD_ES-VE03-CRP,ES-VE03-CRP.png,SWD_ES-VE03-CRP.png,COMMODORE VE 3' CAT REPLACEMENT PIPES,es-ve03-crp-commodore-ve-3-cat-replacement-pipes,https://swd.com.au/products/commodore-ve-3-cat-replacement-pipes,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,exhaust-pipes-tips,rich,182.00,LP02-2,SWD_LP02-2,LP02-2.png,SWD_LP02-2.png,6 RND GLD TIG 14 C/C 4.5 S/C 4,lp02-2-6-rnd-gld-tig-14-c-c-4-5-s-c-4,https://swd.com.au/products/6-rnd-gld-tig-14-c-c-4-5-s-c-4,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,mufflers-resonators,rich,175.00,MF-LK05-2500,SWD_MF-LK05-2500,MF-LK05-2500.png,SWD_MF-LK05-2500.png,CANNON MUFFLER 4' TIP 5.75'BOD,mf-lk05-2500-cannon-muffler-4-tip-5-75-bod,https://swd.com.au/products/cannon-muffler-4-tip-5-75bod,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,mufflers-resonators,rich,175.00,SB05-2,SWD_SB05-2,SB05-2.png,SWD_SB05-2.png,"CANNON MUFFLER-4' S/CUT TIP,5.75' OD BARREL,2' INLET",sb05-2-cannon-muffler-4-s-cut-tip-5-75-od-barrel-2-inlet,https://swd.com.au/products/cannon-muffler-4-s-cut-tip-5-75-od-barrel-2-inlet,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,mufflers-resonators,rich,175.00,VX15-1463,SWD_VX15-1463,VX15-1463.png,SWD_VX15-1463.png,"8"" x 5"" Oval, 14"" Long, 2 1/2"", C/C, Mega Power, Stainless",vx15-1463-8-x-5-oval-14-long-2-1-2-c-c-mega-power-stainless,https://swd.com.au/products/x-force-universal-muffler-2-5in-inlet-twin-in-twin-out-6in-x-9in-oval-resonator-stainless-steel,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,exhaust-pipes-tips,rich,160.00,SV11-300,SWD_SV11-300,SV11-300.png,SWD_SV11-300.png,"3"" S/STEEL 7"" ROUND CANNON WITH DUMP STYLE TIP",sv11-300-3-s-steel-7-round-cannon-with-dump-style-tip,https://swd.com.au/products/x-force-varex-universal-oval-muffler-2-5in-inlet-single-tip,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,mufflers-resonators,rich,150.00,VX05-1457,SWD_VX05-1457,VX05-1457.png,SWD_VX05-1457.png,"10"" x 4"" Oval, 14"" Long, 2 1/4"", O/C, Mega Power, Stainless",vx05-1457-10-x-4-oval-14-long-2-1-4-o-c-mega-power-stainless,https://swd.com.au/products/10-x-4-oval-14-long-2-1-4-o-c-mega-power-stainless,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,SWD,swd,mufflers-resonators,rich,150.00,VX05-1463,SWD_VX05-1463,VX05-1463.png,SWD_VX05-1463.png,"10"" x 4"" Oval, 14"" Long, 2 1/2"", O/C, Mega Power, Stainless",vx05-1463-10-x-4-oval-14-long-2-1-2-o-c-mega-power-stainless,https://swd.com.au/products/10-x-4-oval-14-long-2-1-2-o-c-mega-power-stainless,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P2,Request supplier image; launch with placeholder only if approved,yes,SWD,swd,fasteners-fittings,standard,1769.00,EM-VE31VMK-CBS,SWD_EM-VE31VMK-CBS,EM-VE31VMK-CBS.png,SWD_EM-VE31VMK-CBS.png,HOLDEN COMM VE 3' DUAL MILD STEEL SYSTEM WITH FLAT FLANGE FRONT PIPES,em-ve31vmk-cbs-holden-comm-ve-3-dual-mild-steel-system-with-flat-flange-front-pipes,https://swd.com.au/products/holden-comm-ve-3-dual-mild-steel-system-with-flat-flange-front-pipes-with-varex-rear-muf,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P2,Request supplier image; launch with placeholder only if approved,yes,SWD,swd,complete-exhaust-systems,rich,349.00,ES-VW07-R,SWD_ES-VW07-R,ES-VW07-R.png,SWD_ES-VW07-R.png,KIT COMPONENT,es-vw07-r-kit-component,https://swd.com.au/products/kit-component-65,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P2,Request supplier image; launch with placeholder only if approved,yes,SWD,swd,complete-exhaust-systems,rich,225.00,EM-FG10-CAT,SWD_EM-FG10-CAT,EM-FG10-CAT.png,SWD_EM-FG10-CAT.png,KIT COMPONENT,em-fg10-cat-kit-component,https://swd.com.au/products/kit-component,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
P2,Request supplier image; launch with placeholder only if approved,yes,SWD,swd,fasteners-fittings,standard,220.00,MF-LP02-3,SWD_MF-LP02-3,MF-LP02-3.png,SWD_MF-LP02-3.png,"Straight Cut Tip / Flanged - 6"" Round, In 3"", Inlet L 3"", L 14"", Tip O",mf-lp02-3-straight-cut-tip-flanged-6-round-in-3-inlet-l-3-l-14-tip-o,https://swd.com.au/products/x-force-universal-cannon-muffler-3in-inlet-4-5in-straight-cut-tip-6in-muffler-w-flange-stainless-steel,https://cdn.shopify.com/s/files/1/0516/3774/7893/files/swd-favicon-logo_fc883350-22b9-4fa1-89bc-329c19491513.png,No matched ZIP image candidate or usable remote image URL
